loan_id,loan_amount,funded_amount,interest_rate,annual_income,loan_status,grade,purpose,term,emp_length,dti,issue_date
LN4142,39405,39327,5.77,165138,Fully Paid,B,Medical,60,10+ years,22.0,2022-06-15
LN4143,2116,40500,12.08,83804,Charged Off,D,Education,60,5-10 years,10.48,2022-06-15
LN4144,44527,3513,17.47,134433,Current,A,Home Improvement,36,1-3 years,38.3,2022-06-16
LN4145,12691,8830,6.13,68544,Fully Paid,B,Education,36,10+ years,22.99,2022-06-16
LN4146,1492,15781,9.65,118247,Charged Off,D,Debt Consolidation,60,1-3 years,38.63,2022-06-17
LN4147,28882,8910,28.36,20189,Charged Off,C,Medical,60,< 1 year,31.42,2022-06-18
LN4148,9811,16847,29.42,31752,Fully Paid,B,Debt Consolidation,36,< 1 year,28.92,2022-06-18
LN4149,28808,6649,23.49,27482,Fully Paid,B,Vacation,36,< 1 year,33.21,2022-06-19
LN4150,25272,10120,11.31,36679,Charged Off,F,Education,60,< 1 year,24.2,2022-06-20
LN4151,29399,2951,11.51,143056,Fully Paid,E,Education,60,5-10 years,0.44,2022-06-20
LN4152,7474,11165,21.14,20799,Fully Paid,C,Education,36,1-3 years,15.7,2022-06-21
LN4153,27956,15352,7.94,141691,Charged Off,A,Home Improvement,60,< 1 year,8.76,2022-06-22
LN4154,48153,10746,28.71,161006,Charged Off,D,Debt Consolidation,36,10+ years,17.37,2022-06-22
LN4155,43506,44738,10.62,77558,Fully Paid,C,Vacation,36,< 1 year,18.82,2022-06-23
LN4156,14979,29997,29.99,79223,Fully Paid,A,Home Improvement,60,3-5 years,5.11,2022-06-24
LN4157,45523,42954,17.39,61556,Fully Paid,B,Home Improvement,60,3-5 years,0.94,2022-06-24
LN4158,43565,25183,24.29,160981,Fully Paid,G,Medical,36,5-10 years,5.53,2022-06-25
LN4159,29328,9804,5.05,111467,Fully Paid,F,Vacation,36,3-5 years,34.3,2022-06-26
LN4160,48375,28169,27.22,130719,Fully Paid,G,Education,36,10+ years,30.23,2022-06-26
LN4161,13867,1595,11.75,111404,Fully Paid,D,Education,60,< 1 year,31.96,2022-06-27
LN4162,26851,30592,21.7,63558,Fully Paid,D,Medical,36,3-5 years,11.05,2022-06-28
LN4163,32279,41643,25.16,179085,Fully Paid,C,Education,36,3-5 years,9.44,2022-06-28
LN4164,31527,21823,9.1,123018,Fully Paid,E,Debt Consolidation,36,5-10 years,1.49,2022-06-29
LN4165,8866,6972,16.06,173947,Fully Paid,A,Education,60,3-5 years,18.89,2022-06-30
LN4166,16449,16882,17.35,31408,Fully Paid,F,Debt Consolidation,36,< 1 year,15.3,2022-06-30
LN4167,11685,1858,12.8,55607,Current,F,Medical,60,1-3 years,33.44,2022-07-01
LN4168,24544,6519,17.04,81684,Fully Paid,G,Medical,60,< 1 year,27.27,2022-07-02
LN4169,6451,24769,12.94,187353,Charged Off,C,Debt Consolidation,36,3-5 years,5.77,2022-07-02
LN4170,22642,26020,14.02,47326,Current,E,Education,36,3-5 years,39.49,2022-07-03
LN4171,42316,43748,21.73,33601,Fully Paid,E,Medical,36,3-5 years,30.83,2022-07-04
LN4172,40954,38085,20.81,144594,Charged Off,E,Medical,60,5-10 years,28.81,2022-07-04
LN4173,39870,20838,10.81,21135,Fully Paid,D,Debt Consolidation,36,10+ years,8.66,2022-07-05
LN4174,32030,45912,27.44,173813,Fully Paid,A,Medical,60,< 1 year,36.21,2022-07-06
LN4175,31873,13879,26.57,31913,Fully Paid,A,Education,60,3-5 years,18.96,2022-07-06
LN4176,1619,34798,17.73,30101,Fully Paid,G,Medical,60,1-3 years,11.91,2022-07-07
LN4177,34650,43255,15.83,169703,Fully Paid,C,Debt Consolidation,60,5-10 years,26.19,2022-07-08
LN4178,26372,25290,14.42,122820,Fully Paid,B,Education,60,10+ years,8.47,2022-07-08
LN4179,4642,47073,22.68,187942,Charged Off,C,Vacation,60,3-5 years,36.3,2022-07-09
LN4180,29001,11255,21.79,178287,Current,A,Debt Consolidation,36,< 1 year,34.17,2022-07-09
LN4181,35064,2447,9.9,82110,Fully Paid,G,Vacation,36,1-3 years,18.6,2022-07-10
LN4182,30290,44005,21.79,39215,Fully Paid,D,Medical,60,5-10 years,7.63,2022-07-11
LN4183,15122,30195,11.31,165096,Fully Paid,C,Education,60,< 1 year,19.86,2022-07-11
LN4184,25820,3850,5.46,96949,Fully Paid,G,Medical,36,< 1 year,5.97,2022-07-12
LN4185,3895,29400,22.48,101855,Charged Off,B,Education,36,5-10 years,10.79,2022-07-13
LN4186,6366,12953,21.12,196555,Fully Paid,F,Home Improvement,36,< 1 year,19.31,2022-07-13
LN4187,9711,41874,15.27,126279,Fully Paid,C,Medical,36,1-3 years,0.85,2022-07-14
LN4188,20596,24535,18.14,161583,Charged Off,G,Medical,60,1-3 years,30.63,2022-07-15
LN4189,19793,11000,28.68,141898,Charged Off,E,Medical,36,< 1 year,7.88,2022-07-15
LN4190,9199,10503,19.88,170995,Fully Paid,B,Debt Consolidation,60,3-5 years,34.66,2022-07-16
LN4191,11717,16493,21.45,161630,Fully Paid,E,Education,60,< 1 year,0.89,2022-07-17
LN4192,37191,5055,6.6,20526,Fully Paid,D,Education,36,3-5 years,21.29,2022-07-17
LN4193,11211,39170,9.15,21753,Fully Paid,A,Education,36,< 1 year,31.07,2022-07-18
LN4194,46550,33408,12.52,177320,Fully Paid,C,Debt Consolidation,60,10+ years,9.52,2022-07-19
LN4195,24360,43049,18.48,34656,Fully Paid,G,Education,60,1-3 years,28.3,2022-07-19
LN4196,22542,35440,24.41,43266,Current,C,Medical,60,< 1 year,28.83,2022-07-20
LN4197,32312,29251,13.03,84555,Fully Paid,E,Vacation,60,1-3 years,25.51,2022-07-21
LN4198,46242,5532,13.91,82995,Fully Paid,E,Home Improvement,36,5-10 years,14.57,2022-07-21
LN4199,37435,5924,11.4,98277,Fully Paid,A,Education,36,10+ years,31.4,2022-07-22
LN4200,29247,49037,11.37,122345,Fully Paid,G,Debt Consolidation,36,3-5 years,25.14,2022-07-23
LN4201,23357,13546,28.72,116111,Charged Off,C,Debt Consolidation,36,5-10 years,23.62,2022-07-23
LN4202,42045,27579,20.89,85402,Fully Paid,G,Education,36,10+ years,32.77,2022-07-24
LN4203,28691,7085,8.9,143747,Fully Paid,A,Vacation,60,5-10 years,9.79,2022-07-25
LN4204,13424,13390,23.06,192805,Fully Paid,E,Education,60,1-3 years,9.3,2022-07-25
LN4205,19852,14280,23.05,34418,Fully Paid,F,Debt Consolidation,36,10+ years,15.46,2022-07-26
LN4206,23601,25118,21.66,57185,Fully Paid,G,Home Improvement,36,5-10 years,2.93,2022-07-27
LN4207,19020,5864,8.37,61745,Fully Paid,E,Vacation,60,3-5 years,13.5,2022-07-27
LN4208,9155,43084,15.2,100123,Fully Paid,B,Education,60,10+ years,16.25,2022-07-28
LN4209,4583,34989,7.67,107804,Fully Paid,E,Home Improvement,36,10+ years,19.8,2022-07-29
LN4210,16515,36628,25.42,188425,Fully Paid,E,Education,36,5-10 years,10.16,2022-07-29
LN4211,37777,27849,21.38,131055,Charged Off,G,Vacation,60,< 1 year,36.27,2022-07-30
LN4212,20710,28566,17.68,139097,Charged Off,F,Debt Consolidation,36,3-5 years,11.4,2022-07-31
LN4213,44178,11702,13.58,68302,Charged Off,A,Vacation,36,3-5 years,34.06,2022-07-31
LN4214,25532,42196,9.61,142561,Charged Off,B,Medical,60,5-10 years,17.8,2022-08-01
LN4215,19601,16385,7.66,173507,Fully Paid,B,Education,60,1-3 years,28.73,2022-08-01
LN4216,5967,10336,29.23,77728,Charged Off,C,Home Improvement,60,1-3 years,4.44,2022-08-02
LN4217,19753,32225,9.99,118598,Fully Paid,F,Home Improvement,36,< 1 year,21.79,2022-08-03
LN4218,21022,37021,6.5,21238,Fully Paid,D,Vacation,60,< 1 year,38.43,2022-08-03
LN4219,44463,4782,29.04,101610,Fully Paid,C,Vacation,36,5-10 years,26.65,2022-08-04
LN4220,10135,24341,18.72,164121,Fully Paid,C,Vacation,60,1-3 years,32.81,2022-08-05
LN4221,6722,25094,24.92,77193,Current,C,Home Improvement,36,3-5 years,10.44,2022-08-05
LN4222,28413,24866,6.09,186656,Fully Paid,B,Debt Consolidation,36,1-3 years,32.01,2022-08-06
LN4223,28236,20049,19.17,86634,Fully Paid,A,Home Improvement,60,5-10 years,14.05,2022-08-07
LN4224,16514,43719,14.96,34679,Fully Paid,G,Debt Consolidation,36,1-3 years,19.4,2022-08-07
LN4225,44896,31992,24.3,54505,Fully Paid,E,Vacation,36,10+ years,7.52,2022-08-08
LN4226,38212,15567,5.96,71341,Fully Paid,B,Medical,60,5-10 years,19.43,2022-08-09
LN4227,41386,45451,15.04,70374,Fully Paid,E,Home Improvement,36,10+ years,20.63,2022-08-09
LN4228,21331,4513,24.98,66998,Fully Paid,E,Vacation,60,5-10 years,24.89,2022-08-10
LN4229,19060,14335,18.07,195931,Charged Off,D,Home Improvement,36,3-5 years,34.75,2022-08-11
LN4230,2196,45140,18.75,147203,Fully Paid,G,Vacation,60,5-10 years,12.19,2022-08-11
LN4231,13297,39590,7.43,53178,Fully Paid,C,Home Improvement,60,5-10 years,39.37,2022-08-12
LN4232,3787,15837,8.31,178647,Charged Off,D,Education,36,5-10 years,33.91,2022-08-13
LN4233,24816,13122,21.92,170401,Current,C,Home Improvement,60,5-10 years,16.12,2022-08-13
LN4234,41695,35840,21.88,127373,Fully Paid,B,Education,60,< 1 year,9.07,2022-08-14
LN4235,20702,32007,29.48,124139,Fully Paid,E,Debt Consolidation,36,10+ years,2.86,2022-08-15
LN4236,26242,42297,22.8,120290,Current,D,Home Improvement,60,5-10 years,9.37,2022-08-15
LN4237,3176,28684,17.33,191140,Fully Paid,F,Debt Consolidation,60,5-10 years,35.38,2022-08-16
LN4238,21127,27393,26.43,78951,Fully Paid,B,Medical,60,< 1 year,11.68,2022-08-17
LN4239,42560,23754,7.61,107629,Fully Paid,B,Education,60,1-3 years,5.52,2022-08-17
LN4240,28228,21799,16.23,186243,Current,F,Home Improvement,36,< 1 year,0.91,2022-08-18
LN4241,21208,39727,12.18,159334,Current,C,Debt Consolidation,60,< 1 year,11.91,2022-08-19
LN4242,29482,10107,7.62,194342,Charged Off,E,Vacation,60,< 1 year,8.65,2022-08-19
LN4243,10171,6993,24.09,171857,Fully Paid,C,Debt Consolidation,60,5-10 years,4.09,2022-08-20
LN4244,36219,31805,17.77,190541,Fully Paid,C,Home Improvement,36,< 1 year,38.04,2022-08-21
LN4245,34396,29114,18.92,88831,Fully Paid,B,Medical,36,< 1 year,10.7,2022-08-21
LN4246,43589,38789,15.28,101223,Charged Off,C,Education,60,< 1 year,0.25,2022-08-22
LN4247,41546,47314,16.51,65643,Current,A,Vacation,60,5-10 years,37.77,2022-08-23
LN4248,4696,43942,7.9,23582,Fully Paid,F,Debt Consolidation,36,3-5 years,23.14,2022-08-23
LN4249,21058,17138,21.82,132781,Charged Off,G,Home Improvement,60,3-5 years,3.31,2022-08-24
LN4250,21313,45527,15.81,181352,Fully Paid,F,Home Improvement,60,1-3 years,1.26,2022-08-25
LN4251,20149,10190,25.42,193661,Fully Paid,E,Education,60,5-10 years,4.31,2022-08-25
LN4252,46740,27723,9.91,124004,Charged Off,F,Vacation,60,< 1 year,23.66,2022-08-26
LN4253,42075,13886,10.13,60000,Fully Paid,C,Debt Consolidation,36,< 1 year,2.47,2022-08-26
LN4254,5956,17779,21.14,122592,Fully Paid,C,Debt Consolidation,36,< 1 year,22.73,2022-08-27
LN4255,11195,29174,26.15,21085,Fully Paid,D,Debt Consolidation,36,3-5 years,26.1,2022-08-28
LN4256,18076,30086,16.8,166672,Charged Off,E,Education,36,< 1 year,5.9,2022-08-28
LN4257,2105,18322,23.17,117994,Charged Off,E,Education,36,< 1 year,19.54,2022-08-29
LN4258,16417,43596,29.98,137309,Current,F,Vacation,60,3-5 years,38.56,2022-08-30
LN4259,25729,36278,29.76,127114,Charged Off,C,Debt Consolidation,36,< 1 year,33.46,2022-08-30
LN4260,47956,19033,23.61,192668,Fully Paid,A,Debt Consolidation,60,1-3 years,28.93,2022-08-31
LN4261,31099,21074,23.49,90410,Fully Paid,D,Vacation,36,10+ years,20.71,2022-09-01
LN4262,33598,4435,11.19,46825,Current,A,Vacation,60,1-3 years,15.77,2022-09-01
LN4263,30961,36969,25.84,161985,Fully Paid,C,Vacation,36,5-10 years,18.06,2022-09-02
LN4264,13602,29942,15.13,104269,Charged Off,E,Home Improvement,36,1-3 years,30.58,2022-09-03
LN4265,10256,30059,29.05,34332,Charged Off,E,Vacation,60,1-3 years,22.17,2022-09-03
LN4266,21584,48921,7.04,74895,Charged Off,G,Medical,60,3-5 years,30.59,2022-09-04
LN4267,47980,33826,15.9,155504,Fully Paid,A,Education,60,5-10 years,38.79,2022-09-05
LN4268,35681,31297,18.9,177642,Fully Paid,G,Vacation,36,1-3 years,25.62,2022-09-05
LN4269,26792,44890,15.13,157175,Charged Off,G,Home Improvement,36,10+ years,24.12,2022-09-06
LN4270,22904,22322,10.26,142046,Charged Off,B,Medical,60,1-3 years,16.25,2022-09-07
LN4271,44361,36739,19.82,166972,Charged Off,C,Home Improvement,36,< 1 year,7.87,2022-09-07
LN4272,35540,10719,23.9,87567,Fully Paid,E,Home Improvement,60,3-5 years,14.97,2022-09-08
LN4273,27536,15017,21.12,82713,Fully Paid,F,Home Improvement,36,< 1 year,20.8,2022-09-09
LN4274,20164,9314,10.86,78639,Charged Off,B,Home Improvement,60,5-10 years,1.39,2022-09-09
LN4275,13996,29295,23.29,160060,Charged Off,E,Debt Consolidation,60,5-10 years,19.03,2022-09-10
LN4276,3871,10628,11.42,123603,Charged Off,F,Education,36,3-5 years,34.49,2022-09-11
LN4277,47002,43122,9.38,98488,Fully Paid,E,Debt Consolidation,60,1-3 years,39.06,2022-09-11
LN4278,23626,12492,22.27,112905,Current,B,Medical,36,5-10 years,34.22,2022-09-12
LN4279,11521,37113,26.07,22977,Fully Paid,A,Debt Consolidation,36,10+ years,6.88,2022-09-13
LN4280,44410,16357,17.04,135650,Charged Off,C,Medical,36,3-5 years,6.2,2022-09-13
LN4281,2132,34329,18.28,74641,Fully Paid,G,Vacation,60,< 1 year,15.73,2022-09-14
LN4282,34467,21365,12.57,152340,Fully Paid,B,Medical,60,10+ years,9.02,2022-09-15
LN4283,15534,40029,17.37,134465,Charged Off,B,Debt Consolidation,60,3-5 years,27.04,2022-09-15
LN4284,24854,2737,8.3,74431,Fully Paid,G,Debt Consolidation,36,10+ years,3.38,2022-09-16
LN4285,43998,10096,28.9,36756,Fully Paid,E,Medical,36,3-5 years,17.75,2022-09-17
LN4286,40065,20938,25.01,171836,Fully Paid,F,Debt Consolidation,60,< 1 year,11.21,2022-09-17
LN4287,46607,13682,21.7,191457,Charged Off,G,Medical,36,1-3 years,23.82,2022-09-18
LN4288,8812,28499,18.45,166104,Fully Paid,B,Home Improvement,36,3-5 years,31.88,2022-09-18
LN4289,5557,45491,24.8,196774,Fully Paid,C,Education,36,5-10 years,36.94,2022-09-19
LN4290,3179,45866,17.37,162957,Current,G,Medical,60,< 1 year,38.55,2022-09-20
LN4291,44798,42894,12.5,29796,Fully Paid,G,Home Improvement,60,< 1 year,14.05,2022-09-20
LN4292,10065,47157,9.01,124583,Fully Paid,A,Home Improvement,60,10+ years,34.23,2022-09-21
LN4293,9275,42034,21.19,183935,Fully Paid,F,Home Improvement,36,5-10 years,23.68,2022-09-22
LN4294,48857,1294,28.24,101014,Current,A,Home Improvement,36,10+ years,27.69,2022-09-22
LN4295,36948,33536,8.84,183189,Fully Paid,A,Medical,60,< 1 year,34.05,2022-09-23
LN4296,21700,25596,9.5,171825,Charged Off,C,Debt Consolidation,60,3-5 years,5.2,2022-09-24
LN4297,40464,33649,15.84,40325,Fully Paid,E,Home Improvement,60,5-10 years,37.9,2022-09-24
LN4298,43351,12434,25.17,158093,Charged Off,F,Vacation,36,< 1 year,21.9,2022-09-25
LN4299,28794,39098,12.35,73096,Charged Off,F,Home Improvement,60,5-10 years,13.44,2022-09-26
LN4300,29783,5655,11.35,164143,Fully Paid,G,Debt Consolidation,60,3-5 years,13.55,2022-09-26
LN4301,17998,18493,20.5,84649,Fully Paid,C,Debt Consolidation,60,1-3 years,30.04,2022-09-27
LN4302,14869,47228,18.39,28041,Charged Off,F,Education,36,10+ years,27.15,2022-09-28
LN4303,45525,4771,6.51,60058,Fully Paid,B,Education,60,10+ years,29.18,2022-09-28
LN4304,29152,9563,7.04,68263,Current,D,Home Improvement,36,< 1 year,10.12,2022-09-29
LN4305,21954,18558,21.08,124820,Fully Paid,G,Home Improvement,60,< 1 year,6.81,2022-09-30
LN4306,32555,34932,16.63,127645,Charged Off,D,Education,36,3-5 years,28.87,2022-09-30
LN4307,17654,43243,29.27,195542,Fully Paid,D,Home Improvement,60,< 1 year,11.94,2022-10-01
LN4308,46026,27567,21.96,48223,Charged Off,A,Vacation,60,< 1 year,8.9,2022-10-02
LN4309,36236,33376,5.25,53575,Fully Paid,F,Medical,36,< 1 year,8.58,2022-10-02
LN4310,47976,22922,17.03,196871,Fully Paid,G,Education,60,5-10 years,5.94,2022-10-03
LN4311,16042,13388,15.36,41661,Fully Paid,C,Education,60,5-10 years,17.07,2022-10-04
LN4312,26966,30332,7.67,56432,Fully Paid,F,Debt Consolidation,60,1-3 years,10.44,2022-10-04
LN4313,49407,47737,28.08,182219,Fully Paid,C,Home Improvement,60,5-10 years,35.75,2022-10-05
LN4314,45314,24495,25.13,49114,Fully Paid,F,Education,36,10+ years,27.57,2022-10-06
LN4315,46095,9434,10.75,26030,Charged Off,G,Education,36,1-3 years,29.75,2022-10-06
LN4316,15270,21991,11.4,110051,Fully Paid,G,Vacation,36,< 1 year,16.14,2022-10-07
LN4317,31908,28472,5.8,198501,Charged Off,A,Home Improvement,36,10+ years,24.01,2022-10-08
LN4318,16523,41030,12.42,67743,Fully Paid,G,Medical,36,1-3 years,20.03,2022-10-08
LN4319,48068,27849,19.62,145756,Fully Paid,B,Vacation,36,1-3 years,6.7,2022-10-09
LN4320,20991,2541,15.52,85615,Fully Paid,D,Medical,36,10+ years,1.91,2022-10-10
LN4321,11775,3765,29.23,67577,Current,D,Debt Consolidation,36,1-3 years,27.34,2022-10-10
LN4322,13265,44074,6.4,130436,Charged Off,F,Education,60,10+ years,4.85,2022-10-11
LN4323,20459,38259,19.79,22966,Fully Paid,A,Vacation,60,1-3 years,2.29,2022-10-11
LN4324,17673,30283,26.46,149356,Charged Off,D,Medical,36,1-3 years,17.67,2022-10-12
LN4325,28056,36851,17.02,133838,Fully Paid,F,Home Improvement,36,1-3 years,29.52,2022-10-13
LN4326,7614,35625,5.07,23728,Fully Paid,G,Debt Consolidation,36,10+ years,30.75,2022-10-13
LN4327,37020,1769,11.07,188376,Fully Paid,E,Debt Consolidation,60,1-3 years,34.94,2022-10-14
LN4328,8415,18806,13.09,152019,Fully Paid,F,Education,36,5-10 years,7.97,2022-10-15
LN4329,24155,25982,29.15,101380,Fully Paid,C,Education,36,5-10 years,39.42,2022-10-15
LN4330,44884,3972,27.79,86130,Charged Off,D,Medical,36,5-10 years,30.53,2022-10-16
LN4331,17964,19256,28.73,41414,Fully Paid,D,Medical,36,5-10 years,6.29,2022-10-17
LN4332,38726,39367,25.64,113005,Charged Off,E,Debt Consolidation,60,5-10 years,33.63,2022-10-17
LN4333,38044,19653,13.79,170511,Fully Paid,G,Medical,36,< 1 year,19.96,2022-10-18
LN4334,38544,39043,27.65,111742,Fully Paid,B,Education,60,1-3 years,2.66,2022-10-19
LN4335,33252,22133,29.54,197857,Charged Off,F,Debt Consolidation,60,3-5 years,5.28,2022-10-19
LN4336,4832,40339,13.75,56973,Charged Off,B,Debt Consolidation,60,< 1 year,17.36,2022-10-20
LN4337,26275,26757,11.51,107091,Current,F,Home Improvement,36,10+ years,21.22,2022-10-21
LN4338,15901,38840,18.67,157161,Fully Paid,E,Home Improvement,60,< 1 year,37.9,2022-10-21
LN4339,39213,43399,9.68,82235,Charged Off,B,Medical,36,3-5 years,8.63,2022-10-22
LN4340,35148,45013,5.82,49400,Charged Off,A,Medical,36,< 1 year,18.96,2022-10-23
LN4341,43633,33069,28.65,166477,Fully Paid,E,Education,36,1-3 years,9.04,2022-10-23
LN4342,23918,15706,28.14,137240,Fully Paid,G,Education,36,5-10 years,22.34,2022-10-24
LN4343,47694,39231,9.07,72763,Fully Paid,F,Home Improvement,36,1-3 years,36.37,2022-10-25
LN4344,20540,28909,15.19,181281,Fully Paid,C,Debt Consolidation,36,< 1 year,22.71,2022-10-25
LN4345,12580,41218,25.78,168496,Fully Paid,G,Vacation,36,3-5 years,20.4,2022-10-26
LN4346,39402,12095,21.53,126810,Current,G,Vacation,36,10+ years,30.01,2022-10-27
LN4347,39578,21343,14.87,109523,Fully Paid,C,Medical,60,1-3 years,5.9,2022-10-27
LN4348,25917,27469,23.6,129955,Charged Off,C,Vacation,36,3-5 years,36.22,2022-10-28
LN4349,23318,2313,27.43,171628,Charged Off,F,Vacation,60,10+ years,23.11,2022-10-29
LN4350,11179,8847,28.15,113137,Fully Paid,G,Home Improvement,36,5-10 years,27.45,2022-10-29
LN4351,13251,10166,14.47,170402,Fully Paid,D,Debt Consolidation,60,1-3 years,32.76,2022-10-30
LN4352,46899,10930,9.34,154308,Fully Paid,E,Education,60,1-3 years,25.4,2022-10-31
LN4353,20493,4285,27.82,50312,Charged Off,E,Home Improvement,36,5-10 years,25.65,2022-10-31
LN4354,21466,36863,7.31,133687,Current,B,Education,60,5-10 years,29.18,2022-11-01
LN4355,31206,17704,23.04,172263,Fully Paid,E,Home Improvement,36,< 1 year,2.09,2022-11-02
LN4356,46475,19705,8.51,129602,Charged Off,G,Home Improvement,60,10+ years,15.29,2022-11-02
LN4357,20624,1555,14.73,56640,Fully Paid,E,Vacation,36,3-5 years,38.52,2022-11-03
LN4358,27564,22323,15.29,120171,Charged Off,G,Education,60,5-10 years,10.32,2022-11-03
LN4359,23412,6432,8.97,82293,Fully Paid,B,Home Improvement,60,< 1 year,21.69,2022-11-04
LN4360,28990,2386,28.07,134124,Fully Paid,E,Vacation,36,10+ years,7.02,2022-11-05
LN4361,36517,45007,5.07,187760,Fully Paid,E,Medical,60,10+ years,12.93,2022-11-05
LN4362,14156,11619,27.35,105802,Fully Paid,A,Education,36,1-3 years,28.68,2022-11-06
LN4363,24064,7854,27.1,112024,Fully Paid,F,Home Improvement,36,< 1 year,25.72,2022-11-07
LN4364,26711,43964,12.92,175194,Charged Off,B,Medical,60,< 1 year,16.57,2022-11-07
LN4365,31106,49801,22.61,192296,Fully Paid,A,Vacation,60,1-3 years,37.52,2022-11-08
LN4366,17589,8637,11.32,157403,Charged Off,D,Home Improvement,60,3-5 years,31.0,2022-11-09
LN4367,24736,22225,23.97,131411,Fully Paid,B,Vacation,36,5-10 years,10.72,2022-11-09
LN4368,21975,46730,19.03,62262,Charged Off,G,Vacation,36,1-3 years,18.62,2022-11-10
LN4369,37218,27739,12.51,136214,Charged Off,F,Vacation,36,5-10 years,35.12,2022-11-11
LN4370,8214,48708,15.01,126435,Charged Off,E,Education,36,< 1 year,0.9,2022-11-11
LN4371,31581,11618,22.25,106314,Fully Paid,G,Medical,60,1-3 years,23.26,2022-11-12
LN4372,21195,37561,27.65,184998,Fully Paid,E,Medical,36,3-5 years,9.28,2022-11-13
LN4373,45582,8373,8.27,106287,Charged Off,A,Debt Consolidation,36,5-10 years,2.55,2022-11-13
LN4374,28127,36281,19.28,139318,Fully Paid,A,Home Improvement,60,5-10 years,36.51,2022-11-14
LN4375,6141,21187,11.34,150134,Fully Paid,D,Vacation,60,5-10 years,32.65,2022-11-15
LN4376,29884,3327,25.03,144958,Fully Paid,D,Home Improvement,60,< 1 year,7.41,2022-11-15
LN4377,25885,33391,6.76,37528,Charged Off,F,Medical,36,5-10 years,33.48,2022-11-16
LN4378,3708,42577,22.22,20068,Charged Off,E,Medical,60,10+ years,5.86,2022-11-17
LN4379,19375,19549,9.37,89253,Charged Off,G,Vacation,60,5-10 years,19.05,2022-11-17
LN4380,16088,40220,19.91,100754,Fully Paid,C,Education,36,< 1 year,29.03,2022-11-18
LN4381,45602,8642,25.89,195040,Fully Paid,G,Vacation,36,1-3 years,21.35,2022-11-19
LN4382,46046,15435,23.88,110938,Current,D,Vacation,36,5-10 years,34.03,2022-11-19
LN4383,11014,34760,23.82,199695,Fully Paid,E,Debt Consolidation,36,5-10 years,24.68,2022-11-20
LN4384,4273,39192,17.95,62129,Fully Paid,G,Education,60,1-3 years,17.28,2022-11-21
LN4385,48135,5381,27.27,133996,Fully Paid,G,Home Improvement,36,10+ years,37.01,2022-11-21
LN4386,38306,32047,19.7,81321,Fully Paid,D,Education,60,< 1 year,1.45,2022-11-22
LN4387,31881,20558,27.94,31526,Fully Paid,G,Vacation,60,1-3 years,19.54,2022-11-23
LN4388,32486,31782,18.66,177781,Fully Paid,G,Vacation,36,< 1 year,26.43,2022-11-23
LN4389,13541,5782,17.65,127535,Fully Paid,B,Vacation,36,1-3 years,33.44,2022-11-24
