LoanID,UserID,LoanScheme,LoanAmount,InterestRate,TenureYears
8991,4446,Business Loan,1043931,7.6,7
8992,4446,Car Loan,633857,13.41,5
8993,4446,Personal Loan,1981104,14.58,4
8994,4447,Business Loan,1194410,13.77,20
8995,4448,Business Loan,1395325,6.14,5
8996,4448,Business Loan,564682,8.7,11
8997,4448,Home Loan,1158700,8.07,17
8998,4449,Personal Loan,236966,8.25,16
8999,4450,Car Loan,1010612,8.69,2
9000,4451,Education Loan,650398,13.42,29
9001,4452,Education Loan,442956,8.02,11
9002,4453,Education Loan,391136,5.03,6
9003,4453,Personal Loan,1791745,7.31,23
9004,4454,Business Loan,1537290,11.96,5
9005,4454,Home Loan,1244571,7.84,16
9006,4455,Home Loan,1447558,7.95,9
9007,4455,Education Loan,853261,14.13,30
9008,4456,Car Loan,1040452,11.85,24
9009,4456,Personal Loan,924765,5.51,26
9010,4457,Business Loan,1839359,14.85,2
9011,4457,Education Loan,1262342,14.95,12
9012,4457,Personal Loan,870370,6.9,5
9013,4458,Personal Loan,1602338,6.77,30
9014,4458,Home Loan,396990,7.91,4
9015,4459,Education Loan,191295,8.83,2
9016,4459,Business Loan,757652,9.36,22
9017,4460,Car Loan,615838,6.22,7
9018,4460,Home Loan,961737,8.92,24
9019,4460,Personal Loan,344604,10.18,20
9020,4461,Education Loan,1510965,12.59,11
9021,4461,Business Loan,294470,9.39,20
9022,4462,Car Loan,1574686,9.73,6
9023,4462,Business Loan,174873,12.04,6
9024,4462,Car Loan,1292874,6.78,3
9025,4463,Personal Loan,1414008,7.83,19
9026,4464,Car Loan,1106497,6.13,4
9027,4464,Car Loan,64344,12.51,7
9028,4464,Business Loan,808785,11.93,13
9029,4465,Home Loan,1267371,6.21,28
9030,4465,Home Loan,914420,8.21,1
9031,4465,Personal Loan,1788221,6.62,23
9032,4466,Education Loan,683278,13.9,5
9033,4467,Business Loan,1406022,8.03,10
9034,4467,Education Loan,1346607,14.8,17
9035,4467,Business Loan,869994,9.03,20
9036,4468,Personal Loan,1499198,10.42,15
9037,4468,Home Loan,1726232,11.0,8
9038,4468,Education Loan,1008528,13.87,11
9039,4469,Education Loan,704670,14.57,23
9040,4470,Personal Loan,1956014,14.67,7
9041,4470,Home Loan,1558529,6.14,21
9042,4470,Personal Loan,1921562,5.95,7
9043,4471,Car Loan,1901091,6.37,4
9044,4471,Car Loan,894401,13.29,18
9045,4471,Home Loan,1910617,14.65,10
9046,4472,Car Loan,1550020,14.73,24
9047,4472,Home Loan,359437,13.81,29
9048,4472,Car Loan,877402,6.74,13
9049,4473,Home Loan,1686530,6.58,5
9050,4474,Car Loan,383291,7.42,14
9051,4475,Education Loan,1044232,8.85,10
9052,4476,Home Loan,1416950,14.93,30
9053,4476,Business Loan,1625578,10.35,21
9054,4476,Education Loan,1535472,8.95,16
9055,4477,Business Loan,1519684,13.77,28
9056,4478,Home Loan,207367,5.4,21
9057,4478,Car Loan,424295,12.93,27
9058,4479,Personal Loan,555627,13.33,23
9059,4480,Personal Loan,89153,11.88,27
9060,4480,Business Loan,1548802,13.63,30
9061,4481,Education Loan,1736795,14.75,12
9062,4481,Car Loan,433457,9.32,10
9063,4482,Business Loan,1292794,11.71,19
9064,4482,Home Loan,1067949,14.98,14
9065,4483,Home Loan,1268298,10.51,23
9066,4483,Home Loan,510388,10.56,4
9067,4483,Business Loan,404962,12.95,17
9068,4484,Education Loan,1409173,6.92,22
9069,4485,Education Loan,1201925,11.51,17
9070,4486,Personal Loan,625033,6.81,29
9071,4486,Home Loan,788788,14.04,15
9072,4487,Personal Loan,1142751,11.14,12
9073,4488,Personal Loan,1770962,5.81,14
9074,4489,Business Loan,442348,11.74,21
9075,4489,Home Loan,718464,7.49,23
9076,4489,Education Loan,1559770,5.57,1
9077,4490,Personal Loan,1089386,9.79,1
9078,4490,Business Loan,1206744,14.19,29
9079,4490,Car Loan,1237706,7.83,19
9080,4491,Education Loan,464858,12.82,15
9081,4491,Education Loan,1108157,9.16,14
9082,4491,Home Loan,1662074,5.71,18
9083,4492,Business Loan,801625,5.73,25
9084,4492,Car Loan,1208561,7.79,12
9085,4493,Home Loan,391591,14.0,19
9086,4493,Car Loan,755999,6.01,27
9087,4493,Home Loan,1534745,5.35,11
9088,4494,Car Loan,666867,5.96,14
9089,4495,Car Loan,280128,14.21,23
9090,4495,Personal Loan,104336,10.97,16
9091,4495,Car Loan,768536,6.07,8
9092,4496,Education Loan,1636096,8.55,20
9093,4497,Personal Loan,578081,5.65,8
9094,4497,Education Loan,1901581,14.22,5
9095,4498,Car Loan,331664,9.2,23
9096,4499,Education Loan,1871114,14.61,2
9097,4499,Home Loan,1902875,14.56,22
9098,4499,Home Loan,503990,11.33,18
9099,4500,Business Loan,218146,9.41,29
9100,4501,Business Loan,1623108,7.3,28
9101,4501,Car Loan,1465043,9.43,22
9102,4501,Car Loan,1889885,6.39,27
9103,4502,Home Loan,975338,12.49,19
9104,4503,Education Loan,1918872,13.17,3
9105,4504,Business Loan,1814255,14.54,8
9106,4504,Personal Loan,1932541,5.16,18
9107,4505,Home Loan,554863,5.54,14
9108,4505,Car Loan,1688860,14.71,29
9109,4506,Personal Loan,106101,7.35,30
9110,4506,Business Loan,250329,10.09,1
9111,4506,Home Loan,1528459,9.17,18
9112,4507,Personal Loan,1470841,5.37,2
9113,4507,Home Loan,192023,10.01,10
9114,4507,Personal Loan,1531474,7.53,18
9115,4508,Personal Loan,332519,10.18,14
9116,4508,Personal Loan,940475,11.34,16
9117,4509,Home Loan,435281,12.59,10
9118,4509,Business Loan,1322095,10.74,28
9119,4510,Home Loan,93201,7.8,21
9120,4511,Education Loan,586478,7.13,7
9121,4511,Car Loan,690544,6.3,2
9122,4511,Education Loan,807540,5.66,2
9123,4512,Education Loan,54077,5.66,21
9124,4512,Car Loan,281787,6.99,8
9125,4513,Car Loan,1612794,9.55,10
9126,4513,Home Loan,149247,12.21,25
9127,4514,Home Loan,1473998,7.32,12
9128,4514,Education Loan,1633392,13.61,23
9129,4514,Education Loan,323629,11.57,16
9130,4515,Business Loan,1729268,12.64,29
9131,4516,Business Loan,1091901,12.15,29
9132,4516,Education Loan,1079925,9.24,24
9133,4516,Education Loan,1974817,8.71,3
9134,4517,Education Loan,1024586,11.56,5
9135,4517,Home Loan,1321862,10.37,18
9136,4517,Business Loan,518097,11.15,21
9137,4518,Personal Loan,632452,10.07,8
9138,4519,Car Loan,295176,10.87,11
9139,4519,Car Loan,1600348,10.01,30
9140,4520,Education Loan,1787069,12.24,9
9141,4521,Business Loan,1934979,11.86,16
9142,4521,Business Loan,1428501,9.03,10
9143,4521,Personal Loan,570041,11.26,26
9144,4522,Education Loan,1737909,8.19,11
9145,4522,Business Loan,454133,14.07,4
9146,4523,Car Loan,550015,11.62,24
9147,4523,Home Loan,119139,8.62,9
9148,4523,Car Loan,1310284,6.91,8
9149,4524,Education Loan,220184,11.74,11
9150,4525,Education Loan,527948,10.17,28
9151,4526,Personal Loan,344172,14.77,24
9152,4526,Education Loan,1381455,5.75,12
9153,4527,Business Loan,1427263,7.79,2
9154,4527,Car Loan,802964,11.82,12
9155,4528,Home Loan,1462997,8.2,10
9156,4528,Personal Loan,994086,12.59,30
9157,4529,Business Loan,1470885,9.13,15
9158,4529,Business Loan,1884016,10.26,26
9159,4529,Business Loan,1994329,13.77,21
9160,4530,Home Loan,1725744,6.06,30
9161,4530,Personal Loan,1602452,5.39,25
9162,4530,Home Loan,1474252,11.66,30
9163,4531,Business Loan,700863,9.94,3
9164,4532,Car Loan,894171,6.06,15
9165,4533,Education Loan,1177040,11.93,29
9166,4533,Car Loan,248764,14.43,1
9167,4533,Car Loan,1207526,9.28,16
9168,4534,Education Loan,589203,14.51,5
9169,4534,Education Loan,314415,12.7,10
9170,4534,Education Loan,174348,11.96,19
9171,4535,Education Loan,222310,6.15,1
9172,4535,Personal Loan,1102939,9.63,25
9173,4536,Home Loan,379316,8.26,25
9174,4537,Car Loan,1433309,7.94,26
9175,4537,Personal Loan,1022199,7.44,10
9176,4537,Education Loan,1432876,9.23,17
9177,4538,Education Loan,1428392,13.92,20
9178,4538,Personal Loan,1632852,7.14,25
9179,4538,Personal Loan,596899,12.98,8
9180,4539,Education Loan,977592,11.24,29
9181,4540,Business Loan,1252539,6.43,13
9182,4540,Business Loan,387314,7.84,1
9183,4540,Car Loan,1843218,10.27,4
9184,4541,Personal Loan,245547,10.12,25
9185,4542,Home Loan,568962,5.84,9
9186,4543,Education Loan,1760417,8.72,17
9187,4543,Personal Loan,398234,9.64,20
9188,4543,Personal Loan,1932270,13.17,2
9189,4544,Car Loan,557579,14.04,15
9190,4545,Home Loan,792600,13.88,26
9191,4546,Car Loan,109421,14.73,26
9192,4546,Car Loan,490370,8.8,11
9193,4547,Home Loan,480974,6.23,27
9194,4547,Car Loan,590718,6.09,3
9195,4547,Personal Loan,1291246,13.36,29
9196,4548,Home Loan,108233,8.79,16
9197,4548,Personal Loan,569771,12.37,21
9198,4548,Business Loan,477615,5.53,2
9199,4549,Home Loan,208098,14.78,10
9200,4550,Education Loan,1694535,14.27,21
9201,4551,Car Loan,1761909,7.0,9
9202,4551,Home Loan,712622,12.75,4
9203,4551,Personal Loan,1795919,9.09,22
9204,4552,Business Loan,1247212,12.15,10
9205,4552,Car Loan,1590480,6.42,26
9206,4552,Personal Loan,1169750,7.75,27
9207,4553,Home Loan,969786,12.63,29
9208,4553,Car Loan,1172637,14.71,13
9209,4554,Business Loan,823312,5.6,4
9210,4555,Business Loan,1763431,13.52,10
9211,4555,Personal Loan,433720,12.99,5
9212,4555,Home Loan,778419,10.55,19
9213,4556,Business Loan,167363,11.94,22
9214,4556,Car Loan,1886885,11.45,17
9215,4557,Car Loan,108758,14.26,16
9216,4558,Education Loan,1551710,11.66,3
9217,4559,Education Loan,1745117,7.12,9
9218,4559,Car Loan,1962747,6.32,6
9219,4559,Car Loan,1525858,12.01,16
9220,4560,Car Loan,648263,12.79,9
9221,4560,Business Loan,868976,7.65,19
9222,4561,Car Loan,945773,7.82,2
9223,4562,Personal Loan,860616,10.68,28
9224,4562,Business Loan,1987618,6.36,10
9225,4563,Home Loan,1605490,11.72,12
9226,4563,Car Loan,1732601,7.08,15
9227,4564,Business Loan,787434,14.03,28
9228,4565,Education Loan,93406,10.83,5
9229,4565,Personal Loan,96429,13.86,9
9230,4565,Personal Loan,1031023,6.57,12
9231,4566,Home Loan,1314692,9.35,3
9232,4566,Education Loan,176765,10.74,20
9233,4567,Car Loan,1033007,5.31,19
9234,4568,Home Loan,806167,11.68,29
9235,4568,Personal Loan,1531976,9.77,7
9236,4569,Education Loan,1672884,5.57,5
9237,4569,Car Loan,173139,11.49,8
9238,4569,Business Loan,673162,7.47,21
9239,4570,Business Loan,592442,14.48,5
9240,4570,Education Loan,1217716,10.73,5
9241,4570,Home Loan,946280,5.91,28
9242,4571,Car Loan,1245185,9.14,9
9243,4571,Car Loan,1992919,12.98,20
9244,4571,Car Loan,1541608,11.23,27
9245,4572,Business Loan,1886783,6.16,15
9246,4572,Home Loan,1571793,6.09,23
9247,4572,Car Loan,1478273,12.28,22
9248,4573,Personal Loan,1159568,7.29,28
9249,4573,Home Loan,1481883,7.8,1
9250,4574,Business Loan,487609,8.94,22
9251,4575,Education Loan,264668,9.62,30
9252,4575,Car Loan,1540009,5.3,22
9253,4576,Car Loan,1577567,14.23,11
9254,4577,Personal Loan,219384,6.63,13
9255,4577,Home Loan,1108308,5.79,4
9256,4578,Personal Loan,334913,12.07,26
9257,4578,Home Loan,1165468,12.18,6
9258,4579,Car Loan,1474324,11.36,19
9259,4579,Car Loan,405903,12.93,30
9260,4580,Home Loan,977682,12.8,29
9261,4580,Education Loan,1078376,9.82,9
9262,4580,Home Loan,482596,11.25,11
9263,4581,Home Loan,1959779,12.52,27
9264,4581,Education Loan,455854,12.31,5
9265,4582,Business Loan,502877,11.08,25
9266,4582,Business Loan,442391,5.8,12
9267,4583,Personal Loan,339309,8.79,16
9268,4584,Personal Loan,589932,6.94,21
9269,4585,Business Loan,858171,14.56,19
9270,4585,Education Loan,1706904,14.26,11
9271,4586,Personal Loan,807474,14.03,16
9272,4586,Home Loan,283620,14.7,12
9273,4587,Business Loan,1240751,10.59,3
9274,4588,Home Loan,113588,11.65,19
9275,4588,Car Loan,158505,9.76,7
9276,4589,Education Loan,1832560,13.3,8
9277,4589,Personal Loan,323004,11.12,7
9278,4590,Car Loan,1134634,8.4,29
9279,4591,Education Loan,1454759,14.12,12
9280,4591,Business Loan,1389872,13.29,23
9281,4591,Personal Loan,1152022,6.49,18
9282,4592,Personal Loan,1324010,5.59,5
9283,4593,Business Loan,1424072,11.28,3
9284,4594,Business Loan,1275456,13.45,9
9285,4595,Home Loan,1300340,14.96,23
9286,4596,Education Loan,1669894,5.38,8
9287,4596,Home Loan,208096,13.13,26
9288,4596,Business Loan,1951976,12.8,20
9289,4597,Education Loan,785638,6.15,12
9290,4597,Education Loan,1705827,11.21,7
9291,4597,Home Loan,462325,5.14,30
9292,4598,Business Loan,168881,12.94,28
9293,4598,Personal Loan,1908054,11.05,3
9294,4598,Education Loan,755104,5.12,26
9295,4599,Personal Loan,513544,14.33,2
9296,4599,Education Loan,1126335,11.25,14
9297,4600,Car Loan,1131447,12.01,16
9298,4600,Car Loan,764447,11.83,11
9299,4600,Personal Loan,1282498,8.39,25
9300,4601,Car Loan,140374,7.97,27
9301,4601,Education Loan,419047,14.01,13
9302,4602,Car Loan,1470096,8.93,15
9303,4602,Home Loan,1102151,9.29,11
9304,4602,Personal Loan,1182832,14.11,10
9305,4603,Personal Loan,696896,12.93,30
9306,4604,Business Loan,617049,12.65,11
9307,4604,Personal Loan,1480213,14.54,9
9308,4604,Education Loan,356680,6.06,29
9309,4605,Home Loan,1998394,7.96,28
9310,4605,Home Loan,1850015,10.74,10
9311,4606,Education Loan,991899,7.56,2
9312,4606,Education Loan,1215833,13.94,18
9313,4607,Education Loan,1232038,10.11,27
9314,4607,Car Loan,1167569,8.15,9
9315,4607,Business Loan,208075,14.58,3
9316,4608,Education Loan,1009929,11.41,14
9317,4608,Car Loan,242199,10.04,20
9318,4609,Business Loan,993753,10.38,29
9319,4609,Car Loan,504298,9.55,2
9320,4609,Personal Loan,385770,7.79,7
9321,4610,Car Loan,797370,11.76,20
9322,4610,Business Loan,358742,14.26,9
9323,4611,Business Loan,80597,7.7,1
9324,4611,Car Loan,132370,9.82,19
9325,4612,Car Loan,193177,13.02,27
9326,4612,Education Loan,832803,8.94,19
9327,4613,Business Loan,342682,12.57,27
9328,4613,Home Loan,1451380,14.69,24
9329,4614,Home Loan,767833,12.76,4
9330,4614,Home Loan,813795,8.89,16
9331,4615,Home Loan,1838105,7.49,1
9332,4616,Education Loan,1433557,10.06,19
9333,4616,Car Loan,1701867,10.87,12
9334,4617,Car Loan,430902,8.4,13
9335,4618,Personal Loan,1267048,10.4,24
9336,4619,Education Loan,1751204,10.38,14
9337,4619,Business Loan,146841,11.98,7
9338,4620,Car Loan,203458,13.21,8
9339,4621,Car Loan,1422032,6.89,19
9340,4621,Business Loan,727751,9.34,30
9341,4622,Business Loan,1916518,11.8,28
9342,4622,Education Loan,1865594,12.2,15
9343,4623,Education Loan,1730381,5.44,2
9344,4623,Personal Loan,1095890,7.72,13
9345,4623,Personal Loan,1793918,7.78,8
9346,4624,Personal Loan,156706,12.84,24
9347,4624,Business Loan,216398,12.3,22
9348,4625,Car Loan,463087,8.88,15
9349,4625,Personal Loan,1434786,12.28,27
9350,4626,Business Loan,1959299,12.03,14
9351,4627,Car Loan,1920733,9.78,16
9352,4628,Car Loan,584703,14.72,27
9353,4629,Education Loan,305724,10.24,10
9354,4629,Business Loan,1569246,9.99,3
9355,4630,Education Loan,1110958,8.62,8
9356,4631,Car Loan,278226,12.26,20
9357,4632,Education Loan,413060,9.18,23
9358,4632,Car Loan,1488749,10.72,3
9359,4632,Home Loan,335952,7.05,8
9360,4633,Business Loan,1931257,13.41,30
9361,4633,Home Loan,307263,8.14,26
9362,4633,Personal Loan,79986,9.61,27
9363,4634,Home Loan,1437931,11.96,10
9364,4635,Business Loan,592255,14.23,12
9365,4635,Education Loan,1000805,14.24,16
9366,4636,Car Loan,281657,12.34,15
9367,4636,Education Loan,869121,5.07,11
9368,4637,Business Loan,1807046,7.31,3
9369,4637,Personal Loan,892781,11.86,24
9370,4637,Car Loan,827169,9.4,13
9371,4638,Education Loan,1626713,13.15,30
9372,4638,Car Loan,1762160,9.74,14
9373,4638,Education Loan,890686,13.61,16
9374,4639,Business Loan,789851,6.26,17
9375,4640,Car Loan,1832302,11.41,19
9376,4640,Education Loan,701902,8.3,11
9377,4640,Home Loan,198079,9.91,2
9378,4641,Business Loan,1176771,10.19,17
9379,4641,Home Loan,1294208,10.58,16
9380,4641,Home Loan,1031508,8.61,24
9381,4642,Home Loan,60374,9.31,22
9382,4643,Car Loan,1501945,5.41,29
9383,4643,Business Loan,406867,10.95,18
9384,4643,Education Loan,1693404,11.79,21
9385,4644,Car Loan,122773,5.62,26
9386,4644,Education Loan,342956,8.05,28
9387,4645,Business Loan,128481,7.46,26
9388,4646,Home Loan,166622,6.94,18
9389,4646,Home Loan,1238394,13.21,8
9390,4647,Personal Loan,277528,14.22,26
9391,4648,Personal Loan,889875,8.54,17
9392,4648,Business Loan,728183,8.43,16
9393,4649,Home Loan,1510728,7.9,5
9394,4649,Business Loan,873541,6.04,3
9395,4650,Education Loan,1326353,9.57,9
9396,4651,Business Loan,492752,8.17,30
9397,4651,Education Loan,1249298,13.8,7
9398,4652,Education Loan,1544470,14.25,22
9399,4652,Home Loan,738240,8.49,13
9400,4652,Education Loan,1966518,11.18,29
9401,4653,Home Loan,1744258,13.41,23
9402,4653,Business Loan,795330,12.11,24
9403,4653,Business Loan,967216,11.64,3
9404,4654,Business Loan,1986559,6.41,22
9405,4654,Education Loan,1945737,5.46,4
9406,4654,Business Loan,1339177,12.5,4
9407,4655,Home Loan,603096,13.61,30
9408,4655,Business Loan,692816,11.34,14
9409,4656,Business Loan,460887,8.93,29
9410,4657,Car Loan,338123,9.32,28
9411,4657,Car Loan,1804288,6.17,19
9412,4657,Education Loan,451057,9.34,19
9413,4658,Personal Loan,239699,13.13,1
9414,4658,Home Loan,1423590,14.88,27
9415,4658,Education Loan,1755383,5.77,25
9416,4659,Business Loan,706005,13.56,24
9417,4659,Home Loan,1804654,5.09,18
9418,4659,Education Loan,383123,6.01,5
9419,4660,Personal Loan,1249846,5.41,9
9420,4660,Car Loan,1583038,12.97,6
9421,4661,Car Loan,924664,11.89,5
9422,4661,Personal Loan,246818,8.91,14
9423,4661,Education Loan,505220,11.32,8
9424,4662,Car Loan,126482,10.22,10
9425,4663,Home Loan,853756,6.28,8
9426,4663,Business Loan,241561,14.54,1
9427,4663,Home Loan,162521,11.43,11
9428,4664,Business Loan,1807799,7.84,22
9429,4664,Car Loan,1924787,6.6,5
9430,4664,Car Loan,1159853,7.98,25
9431,4665,Education Loan,637244,8.69,25
9432,4666,Home Loan,1596652,13.67,6
9433,4666,Business Loan,163472,13.55,21
9434,4666,Business Loan,1325281,12.91,1
9435,4667,Car Loan,58198,8.02,26
9436,4667,Home Loan,230436,5.24,20
9437,4668,Education Loan,251730,11.69,6
9438,4668,Home Loan,1471194,8.29,23
9439,4669,Education Loan,1045549,11.3,8
9440,4670,Car Loan,769632,7.57,13
9441,4670,Personal Loan,967653,6.27,12
9442,4671,Car Loan,722117,8.1,30
9443,4672,Education Loan,254103,6.8,13
9444,4672,Education Loan,947561,6.06,29
9445,4673,Business Loan,505408,12.99,19
9446,4674,Business Loan,608379,6.79,23
9447,4675,Personal Loan,775081,5.59,21
9448,4676,Car Loan,1791698,13.54,21
9449,4677,Personal Loan,965750,6.58,20
9450,4677,Business Loan,1335625,11.44,11
9451,4677,Business Loan,429449,13.92,26
9452,4678,Home Loan,501345,12.05,27
9453,4678,Business Loan,196529,13.31,20
9454,4679,Home Loan,993555,14.19,23
9455,4680,Home Loan,976111,8.47,8
9456,4681,Car Loan,710725,9.62,30
9457,4681,Personal Loan,653609,13.02,3
9458,4681,Personal Loan,933786,14.4,6
9459,4682,Education Loan,1845948,11.53,22
9460,4683,Personal Loan,146171,5.04,9
9461,4683,Car Loan,447598,8.94,29
9462,4683,Home Loan,872704,7.67,9
9463,4684,Business Loan,1745261,12.94,19
9464,4685,Home Loan,377806,11.9,30
9465,4685,Personal Loan,1374436,5.56,21
9466,4686,Education Loan,884610,12.18,8
9467,4687,Education Loan,1116637,5.47,21
9468,4688,Business Loan,720265,11.69,4
9469,4688,Personal Loan,1311614,14.16,7
9470,4689,Home Loan,132821,5.14,19
9471,4689,Personal Loan,1936414,5.6,14
9472,4690,Home Loan,767449,10.14,28
9473,4690,Education Loan,1403478,14.57,30
9474,4690,Education Loan,1905368,8.31,13
9475,4691,Education Loan,302907,9.79,18
9476,4691,Car Loan,1019977,11.54,8
9477,4691,Car Loan,625076,13.03,21
9478,4692,Home Loan,1542622,7.87,13
9479,4693,Education Loan,1844471,13.64,10
9480,4693,Personal Loan,750836,7.97,14
9481,4693,Home Loan,748135,6.21,11
9482,4694,Car Loan,1636070,5.68,17
9483,4695,Education Loan,880227,10.69,13
9484,4696,Business Loan,806926,14.13,14
9485,4696,Car Loan,1704797,9.12,2
9486,4696,Home Loan,1529203,7.19,24
9487,4697,Home Loan,1244053,13.43,24
9488,4698,Car Loan,1386782,6.4,1
9489,4698,Business Loan,385032,6.84,29
9490,4698,Home Loan,733813,5.93,9
9491,4699,Education Loan,1974785,10.88,12
9492,4699,Home Loan,1000343,11.41,8
9493,4700,Education Loan,144526,7.73,10
9494,4700,Home Loan,951028,8.07,2
9495,4701,Education Loan,146969,10.45,8
9496,4701,Education Loan,375594,6.79,18
9497,4701,Home Loan,305558,5.16,25
9498,4702,Home Loan,703047,13.92,22
9499,4702,Home Loan,1321106,6.53,20
9500,4703,Personal Loan,232345,12.16,22
9501,4703,Car Loan,1240691,8.94,5
9502,4704,Personal Loan,1016504,13.05,22
9503,4704,Business Loan,1748670,8.28,20
9504,4705,Education Loan,1179310,14.34,22
9505,4705,Car Loan,1626060,9.99,15
9506,4705,Business Loan,100430,5.5,15
9507,4706,Car Loan,686377,8.99,13
9508,4707,Car Loan,1492490,10.62,14
9509,4707,Personal Loan,1476078,14.68,21
9510,4707,Car Loan,491160,10.18,17
9511,4708,Car Loan,1948807,12.29,17
9512,4708,Car Loan,753364,10.79,11
9513,4708,Education Loan,396381,10.71,26
9514,4709,Education Loan,1236076,12.51,5
9515,4709,Home Loan,1742808,14.13,5
9516,4710,Home Loan,1073078,7.45,10
9517,4710,Education Loan,1983179,10.4,23
9518,4711,Home Loan,1043162,14.61,24
9519,4711,Car Loan,1030470,6.77,25
9520,4711,Home Loan,581240,11.38,29
9521,4712,Education Loan,270945,5.46,4
9522,4712,Car Loan,1307232,12.29,13
9523,4713,Personal Loan,843621,13.7,13
9524,4713,Home Loan,1103092,13.14,13
9525,4713,Business Loan,1508353,10.22,16
9526,4714,Car Loan,575504,11.04,9
9527,4715,Business Loan,805449,5.83,14
9528,4716,Car Loan,924696,13.0,8
9529,4716,Car Loan,622674,5.47,18
9530,4716,Business Loan,527853,11.95,8
9531,4717,Home Loan,1191805,5.28,13
9532,4717,Business Loan,1604412,6.91,16
